AF3_delta,AF4_delta,F3_delta,F4_delta,F7_delta,F8_delta,FC5_delta,FC6_delta,T7_delta,T8_delta,P7_delta,P8_delta,O1_delta,O2_delta,AF3_theta,AF4_theta,F3_theta,F4_theta,F7_theta,F8_theta,FC5_theta,FC6_theta,T7_theta,T8_theta,P7_theta,P8_theta,O1_theta,O2_theta,AF3_alpha,AF4_alpha,F3_alpha,F4_alpha,F7_alpha,F8_alpha,FC5_alpha,FC6_alpha,T7_alpha,T8_alpha,P7_alpha,P8_alpha,O1_alpha,O2_alpha,AF3_beta,AF4_beta,F3_beta,F4_beta,F7_beta,F8_beta,FC5_beta,FC6_beta,T7_beta,T8_beta,P7_beta,P8_beta,O1_beta,O2_beta,AF3_gamma,AF4_gamma,F3_gamma,F4_gamma,F7_gamma,F8_gamma,FC5_gamma,FC6_gamma,T7_gamma,T8_gamma,P7_gamma,P8_gamma,O1_gamma,O2_gamma
0.11273069776973155,-0.19526115155546642,0.18966389371199313,-0.4221738782512999,-0.09735443200965983,-0.6988994058933518,-0.4611218966663731,-0.3643782133071815,-0.8253929353535862,-0.6363777111332211,0.3042576867060847,-0.44670951624152005,0.5801908829738305,-0.32863139222182586,1.7358576965361776,0.3484866460216563,1.9402592949044877,-1.20671526538696,0.9556273314555173,-0.8747037992574535,0.5751470972136058,-0.3684188238332625,-0.3231880660788184,-0.844476060135755,0.5561653165608136,0.14829661730583177,-0.9296379154933518,0.26629364763760816,-1.7687316892455016,-2.040096699280944,-1.9053160643162186,-1.798040073340704,-1.027727032124685,-1.9764544853655983,-1.1430633292760377,-1.7636615868731658,-1.9876184357079587,-1.9243323346842507,-1.7748098008806406,-2.2484890492828318,-1.513175293041126,-1.6927875496272626,-0.4383809034360099,-1.2925840785331306,-0.5529381325527359,-1.8757909872049423,-0.424530360941601,-0.8399490058592903,-0.7498529282940987,-0.399702245695935,-1.3098168178652914,-0.8059297997674668,-1.7082939892512843,-2.039010044860145,-1.3393092245119675,-1.4696302066906537,-0.14171712504200584,-0.257836631235952,-0.29998696397732805,-0.5645839142371203,-0.2963472730884193,-0.2508393189879021,-0.7196481059472848,-0.26158724036995384,0.6896198220718287,-0.567843017885227,-0.8081793630914593,0.35832840941485405,-0.1151134504923533,-0.5929599763965556
-0.4599071679255209,-0.40363242763956714,-0.38369990021746647,-0.41697485603232776,-0.40617751589483597,-0.7202905730541262,-0.3254349509824451,-0.43426477070543085,0.4263674821071378,-0.7891783411642657,-0.4010707390906729,-0.20763116894043424,0.14939239840227256,-0.3798287841809691,0.14216742169380134,-0.025378236835346433,0.11995987449445052,-0.6242916885901919,-0.22163806738326786,-0.962585264483851,-0.7646285587982447,-0.32412542617651163,-0.3000667632200688,-1.1960290624472574,-0.4040866799534095,-0.6313444790396644,-0.6356051587215596,-0.4988735627915448,-1.916102428333566,-2.016076617984428,-2.0110389284296213,-1.8893802388252137,-1.2413665493339672,-2.102730878505288,-1.3733534381892214,-1.8764848769236335,-2.0396830214096062,-2.1035854635158087,-1.7862273194868896,-2.181162990346592,-1.531477996736319,-1.6898856497371573,-0.5733345317042325,-1.389997151307278,-0.5221410191610147,-1.6172462898462858,-0.5910037807805075,-0.6862182899823185,-0.7193021324359251,-0.48126612050620726,-1.4088066159912478,-0.7571203997046109,-1.589945246401559,-2.213964327909701,-1.7191565272787852,-1.9188393703744622,-0.24156978172025162,-0.40221581171928944,-0.22708367251812095,-0.32768098361044207,-0.17737995598749268,-0.5131403986379338,1.0715993149598948,-0.10843146756111531,0.3172463970493036,-0.5828534466467763,-0.799283321224829,-0.07468862589941735,-1.3324707839442989,0.13987105125416952
-0.07840021979930309,-0.3096226560004115,0.23223493094066247,-0.37139746700902776,-0.15620121189963235,-0.3930720358684727,-0.053863486686150285,-0.4078217417637219,0.08489110621660308,-0.3302262454751473,0.1270002219627956,-0.47710766367919183,0.584947417562984,-0.3533352004773813,0.9231333783211028,0.3847660179366763,0.4770144612654951,-0.3657494304431248,0.4270308473418399,-0.38555544531565134,-0.7539006452940301,-0.4739203986274213,-1.0771709300317813,-0.2898008010242545,1.4569663689703691,0.11138102408818656,-0.2764040988507837,-0.3302229455193099,-0.9436007997660909,-0.3787015814881085,-0.9412225326712172,-0.11398328974560765,-0.5605036173045541,0.01514228246959529,-0.5750503636122861,-0.004484817542189282,-0.02156435199612223,-0.7695428044978276,-0.03388231047534475,-0.6357304598389782,-0.3824245980057308,-0.8043297353803472,-0.22296111418035125,-0.21565695498837154,-0.05113121974019649,-0.6036893962278485,-0.09843036621811743,-0.5802374558775798,0.05178528965385227,-0.34155565249399983,-0.8295776960517568,-0.5601149314837642,0.23707714204035568,-0.4705680811215826,0.7868360853012457,0.8515614327829278,-0.08681008552861948,0.27044728431797194,-0.26706849185980763,0.12466424315611487,0.03892918941084441,-0.3105178316194878,-0.5393976195554026,-0.07256413714949123,0.21352045595885522,-0.013643538125189144,-0.2275653631283077,0.16584882610140705,-0.44340432444450767,-0.512074988186173
-0.42808859617749584,-0.36931071252828573,-0.41655547927287667,-0.1652468736946266,-0.4936721988157715,0.033136663064907604,-0.4739388047271043,-0.4539174941795513,-0.7025009416215874,-0.3872868636127693,-0.44791152582581867,0.3022604453828051,-0.2239197081882026,-0.4259395611012363,-0.34580470557858256,-0.1270060710733713,-0.2952492497670153,0.5790953898666469,-0.8899586965991721,-0.5611193099613678,-0.7686815293363841,-0.0881576946229252,-0.636376058177598,-0.3233166917472504,-1.176892496165118,-0.6096930605089547,-1.360909869360478,-0.790656967680349,-0.05494422583244778,0.456263038303959,0.1025568034448866,0.8300364432776032,-0.5280944365862039,0.18293642922033873,-0.28915462129410824,0.3216926367866795,-0.022943443142641382,0.0647292405049762,0.016261703757100402,0.37463446462244027,-0.16650042939343837,0.08843702158661305,-0.26366251667344165,-0.11736096405834251,-0.13431345309119427,0.40878116965810146,-0.5201709684335463,-0.5039588031258788,0.09469539007933118,-0.0672719602347895,-0.2232866675198314,-0.4280275623803732,0.06112260144605493,-1.0292456683324935,-0.3911445521907404,-0.9874688336236639,-0.30201478877960997,-0.011600245301466146,-0.2904445118668385,0.41646289338632797,-0.34874643334779565,-0.4896021869994323,-0.4887647326515344,-0.23815229123591278,0.27293183237581303,-0.7986358118115248,0.28262492969603265,-0.333879706784273,1.265833755728637,-0.1946329084921343
-0.442640611104772,-0.3590683432863814,-0.4449123232678905,-0.4513207974661969,-0.4423189996742965,0.3861291709826972,-0.5897618947054155,-0.4319407454515944,-0.6742694935061171,0.3434684877989221,-0.48423110595981594,-0.2826086682417871,-0.5557889153700658,-0.44798039830124975,-0.7853181446087423,-0.7904537282906398,-0.5323539630582509,-1.1244451709001797,-0.9154949787188111,-0.5312643043131078,-0.7281678475227389,-0.28161482991414655,-0.7679777883631557,-0.5753015421452524,-1.413260173470762,-0.9900601023360514,-1.3925711629861528,-0.8798204976157677,-0.43590634904643716,-1.351213286746528,-0.689401366412355,-1.3864912783994618,-0.1357311009016217,-0.6369827801649944,0.044931543698850177,-1.3439856701100379,-1.7068337878496291,-0.8164288576208587,-1.4739072169756613,-0.2838747683828689,-0.9660390285498439,0.17037708247722386,-0.41853189041102634,-0.7733357816446154,-0.46163299956717646,-0.5375385976565746,-0.1317925141155721,-0.5783406565227092,-0.6105671446180415,-0.3806053707620465,-0.9683403802455405,-0.31804914293491005,-0.5923302798803463,-0.572880353397199,-0.007463269958486319,-0.5645500831652798,-0.3133374157398167,0.06679805268794221,-0.16169259313940434,-0.22140021913007388,-0.34785079289950105,-0.4577507791898085,-0.36210380068835596,-0.1521259213954215,-0.2263970008015177,-0.4836456400116765,-0.12059248811104283,-0.29984096517565983,0.027819262154737893,-0.36616546472768013
-0.5084638688843667,-0.437819098022922,-0.5275028735613526,-0.44298219430639996,-0.5120368232102073,-0.8689499806288848,-0.3213637229454883,-0.4603357262506732,0.22405616592408434,-0.9019212812891556,-0.5170230800529254,-0.5606258324967034,-0.31173667011312034,-0.4682098635096727,-0.6099963843892133,-0.6414254893754979,-0.5933545954383294,-0.7027327847125421,-1.0070254774691918,-1.4249038661766367,-1.010568837292856,-0.24049378827866416,-0.8333575412578996,-1.4032355255203064,-0.5080980342389249,-1.4782418455763877,-0.4443246295379655,-0.4086246654866646,0.5416002515585223,-0.9760736342233565,0.31403595408802776,-1.0130399863117778,0.8269692347072516,-0.9488302121400775,1.4842907981546594,-1.0311114285274467,-1.2683458232601266,0.19358451646779948,-0.9236155984438612,-0.002213663679266752,-0.5787546875688457,0.6116969942108497,-0.16235949892758142,-0.18613164513956187,-0.10849133786560465,0.2803789650243786,-0.13147048833095296,-0.9338087632899902,-0.07618055688721598,-0.14357224523194262,-0.8513088277766644,-0.6288325923099134,-0.3267034347618159,0.1696241459262508,-0.3738407096475491,-0.1406361880371238,-0.24701626768852766,-0.2648165447840049,-0.25637485454792175,-0.6080006791601678,-0.4639006269275324,-0.33281690620381643,-0.8279867202560351,-0.06763099076359437,-0.006273349196777998,-0.2027526567849427,-0.7483207530079896,-0.7203356331607887,-1.1599790794162255,0.2198618812151892
-0.5010397270642192,-0.41586388902761556,-0.46875501402742425,-0.45267640125191627,-0.4381505898628438,-1.0747966327831704,-0.3306199684588383,-0.40520867208740635,1.4828893566311185,-0.7954889220524128,-0.4643338074470419,-0.9795382491468467,-0.4627621792487422,-0.46294545903735795,-0.5557946978927628,-0.2658410197347061,-0.5052598796210279,-0.0903541630914865,0.3496057296188059,-1.139593137689525,-0.8966997050672372,-0.2468923435904791,-0.03648467216014826,-1.2733743409774125,-0.7283386180742278,-1.2664797706759716,-0.9665771820207575,-0.21788613423025777,1.3050419087670924,-0.257208238718688,0.8141746156510328,-0.9531457228981071,2.874457847858736,1.020141418781532,2.492449106918672,-0.07497910350918593,-0.019446353061604825,0.16432951272466426,0.7559820805131477,0.7073794633743392,1.005729095888282,2.070337583738665,-0.19563547783787985,0.8345591266887619,-0.16681992315787303,2.0235065606416645,-0.24708743017481125,-0.7547981968867192,0.6555260750322734,0.05141204602393257,2.477753152324596,-0.6157345439480756,2.343805837704147,0.1679086325711764,1.0309759920863195,-0.3358241899263263,-0.2767498524653543,-0.49886108681564384,-0.323646096238167,-0.9189629993454709,-0.5246188448420922,-0.15478720852621394,-0.46168074292212335,-0.17786788995374336,-0.15965954806936797,-0.19965971533561236,0.3197767188261062,0.14209419641341267,-0.8114363013070847,0.004779782159753855
-0.4497358298384368,-0.40107199578986613,-0.4184796447032407,-0.5158117207774136,-0.49217364006940356,-0.7774723741146711,-0.47934127304232044,-0.48389212166336204,-0.0725550704259604,-0.6256122130332443,-0.406708485393018,-0.9016831428898062,-0.7359250428670651,-0.4626885849121081,-0.6259929136846544,-0.5643471060403439,-0.47336260748997866,0.329921235050662,-0.9022635664001433,-1.3594897711036034,-0.20132896146373291,-0.10096901263534173,-0.25983733006536175,-1.096883054008891,-0.17073914557641848,-1.59173934746223,-1.162057642169051,-0.6459139721354495,0.798841289578247,-0.09953731037277026,0.6281860802704651,-0.45991584169914296,1.0584466341397643,0.6049177445046096,1.276444865499482,-0.1387455049665784,0.30804855626518124,-0.19745736679248982,0.5024608390046358,0.16626875319053705,0.6760600447419177,0.8954359003707936,-0.051127936447583046,0.03079939563153463,-0.04187371509649424,0.5779272287033335,-0.2840617302979775,-0.6873154101770218,0.38569177593980736,-0.15689856894729629,0.5155323843209001,-0.6670286359961927,0.5858544654350795,0.3369719187457516,0.8703308496101156,0.8167341126630376,-0.31136444171828326,-0.06863128687264203,-0.20456703162744874,0.36563105872712026,-0.5568479805675401,-0.35209248471143806,-0.28895656333761977,-0.1658549632298317,-0.7841124805574781,-1.017076178535146,0.2515561207575726,0.1423009910492922,-0.3746197183333813,-0.21464653134113176
-0.5439257695919756,-0.4523717638082043,-0.5413214934240272,-0.5300594657564012,-0.5394294352878167,-1.0807378107697876,-0.5820108478177249,-0.4561924689487205,-0.32185178809189374,-0.8284538652033318,-0.46851123691907687,-1.1106734545346704,-0.8070913980672192,-0.48183924257610633,-0.616608727309346,-0.45285062500668566,-0.6084817581039171,0.1897578236095549,-0.6175292045195716,-1.3141426001702496,-0.4654368583060486,-0.07218786572026194,-0.49663237894661433,-1.1845519719145867,-0.43973256638830216,-1.4462573184025167,-1.4924051481563132,-1.1657043348268281,1.1982961348841894,-0.23337381215597233,0.9571576415641884,-0.9810084874511454,1.7047210972832927,0.18073664187465857,2.6654793736702564,-0.21990843388722206,0.2910261221240819,-0.3133335922389919,0.5104391344220646,0.8229936723296358,0.4404983671368223,1.4471628324186412,-0.2546702041087375,-0.08091038986166794,-0.3987373310630595,0.3987985504518813,-0.14128359779834027,-0.8161027414766779,0.3875718473185445,0.07597217022914578,0.8512178717620594,-0.6140089415264358,2.0003774957583813,1.0189899807891534,1.3799941185822286,0.11660494729431015,-0.22910484252039956,0.17122881704995993,-0.17055045749283626,-0.33185597267987416,-0.359928225493798,-0.5899825748182128,-0.9218220030687426,-0.21521833812397484,-0.4029416733954457,-0.7158107537298672,-0.1494075775620108,-0.6761861414587055,-0.5565400402795867,0.25974415113100796
-0.4832405456941824,-0.46797642248684174,-0.5330072033204858,-0.5003100045482498,-0.4507647981581388,-0.7623802668874416,-0.3464067923665598,-0.3441779017498732,1.3275201233407925,-0.7937830549344448,-0.5076542865012516,-0.6683728954605765,0.010096760844546245,-0.44294424045589775,0.15974550581809677,0.14956106993255755,-0.0739990171260764,0.8094700988794782,-0.010797757158935451,-1.1961698985259401,-0.27506685994803126,-0.10819503916184678,0.41351250325019206,-1.128054405811053,-0.14274043112797372,-0.7296429773084239,-0.4345011726072468,-0.008455832092810929,0.7373804354757505,-0.38833310767175516,0.484735713842044,-1.1139973192936143,0.6922964223665489,0.5041830192823965,1.089023601075942,-0.45410249348168547,-0.3149432585685194,-0.2845808738122766,0.20447442714249245,0.5603347615012014,0.2372275546423171,0.6286357274150255,0.1342311012282052,-0.14168266946728605,0.07569199796020913,-0.1048372487746924,0.2601807680607424,-0.653219255165511,-0.25938193943514115,0.2577313498155066,-0.22239321554831748,-0.3641132196052422,0.24921407808570528,-0.31001124038133787,-0.3695021680841454,-1.257189278184748,0.09277348735175803,-0.34439417973982883,0.13799390910110912,-0.9587797085020513,-0.02608183171607531,-0.5497373573033169,0.45105316469350704,-0.07569985074245492,-0.2187822509025303,-0.1952357235830683,-0.5961405952706356,-0.42872127868062215,0.0944097198731375,-0.7359825261615404
